station,quarter,hour,lambda_mean,n_days
Tongxiang_Park B,2020Q1,18,0.5824175824175825,91
Tongxiang_Park B,2020Q1,19,0.7362637362637363,91
Tongxiang_Park B,2020Q1,20,0.5164835164835165,91
Tongxiang_Park B,2020Q1,21,0.7362637362637363,91
Tongxiang_Park B,2020Q1,22,1.0,91
Tongxiang_Park B,2020Q1,23,0.967032967032967,91
Tongxiang_Park B,2020Q2,0,2.5164835164835164,91
Tongxiang_Park B,2020Q2,1,1.7802197802197801,91
Tongxiang_Park B,2020Q2,2,1.1868131868131868,91
Tongxiang_Park B,2020Q2,3,1.043956043956044,91
Tongxiang_Park B,2020Q2,4,0.967032967032967,91
Tongxiang_Park B,2020Q2,5,0.978021978021978,91
Tongxiang_Park B,2020Q2,6,1.2197802197802199,91
Tongxiang_Park B,2020Q2,7,1.3516483516483517,91
Tongxiang_Park B,2020Q2,8,1.7362637362637363,91
Tongxiang_Park B,2020Q2,9,3.032967032967033,91
Tongxiang_Park B,2020Q2,10,3.901098901098901,91
Tongxiang_Park B,2020Q2,11,3.9450549450549453,91
Tongxiang_Park B,2020Q2,12,4.472527472527473,91
Tongxiang_Park B,2020Q2,13,4.78021978021978,91
Tongxiang_Park B,2020Q2,14,5.065934065934066,91
Tongxiang_Park B,2020Q2,15,4.989010989010989,91
Tongxiang_Park B,2020Q2,16,3.923076923076923,91
Tongxiang_Park B,2020Q2,17,2.6153846153846154,91
Tongxiang_Park B,2020Q2,18,3.021978021978022,91
Tongxiang_Park B,2020Q2,19,5.21978021978022,91
Tongxiang_Park B,2020Q2,20,4.516483516483516,91
Tongxiang_Park B,2020Q2,21,5.043956043956044,91
Tongxiang_Park B,2020Q2,22,6.395604395604396,91
Tongxiang_Park B,2020Q2,23,5.593406593406593,91
Tongxiang_Park B,2020Q3,0,2.9239130434782608,92
Tongxiang_Park B,2020Q3,1,2.5,92
Tongxiang_Park B,2020Q3,2,1.7173913043478262,92
Tongxiang_Park B,2020Q3,3,1.9565217391304348,92
Tongxiang_Park B,2020Q3,4,1.7934782608695652,92
Tongxiang_Park B,2020Q3,5,1.1521739130434783,92
Tongxiang_Park B,2020Q3,6,1.673913043478261,92
Tongxiang_Park B,2020Q3,7,1.3369565217391304,92
Tongxiang_Park B,2020Q3,8,1.9130434782608696,92
Tongxiang_Park B,2020Q3,9,4.315217391304348,92
Tongxiang_Park B,2020Q3,10,4.6521739130434785,92
Tongxiang_Park B,2020Q3,11,5.021739130434782,92
Tongxiang_Park B,2020Q3,12,6.076086956521739,92
Tongxiang_Park B,2020Q3,13,6.608695652173913,92
Tongxiang_Park B,2020Q3,14,6.739130434782608,92
Tongxiang_Park B,2020Q3,15,6.478260869565218,92
Tongxiang_Park B,2020Q3,16,5.673913043478261,92
Tongxiang_Park B,2020Q3,17,3.3369565217391304,92
Tongxiang_Park B,2020Q3,18,5.293478260869565,92
Tongxiang_Park B,2020Q3,19,7.326086956521739,92
Tongxiang_Park B,2020Q3,20,6.021739130434782,92
Tongxiang_Park B,2020Q3,21,6.739130434782608,92
Tongxiang_Park B,2020Q3,22,7.141304347826087,92
Tongxiang_Park B,2020Q3,23,5.293478260869565,92
Tongxiang_Park B,2020Q4,0,2.4239130434782608,92
Tongxiang_Park B,2020Q4,1,1.9130434782608696,92
Tongxiang_Park B,2020Q4,2,1.2065217391304348,92
Tongxiang_Park B,2020Q4,3,1.7065217391304348,92
Tongxiang_Park B,2020Q4,4,1.8043478260869565,92
Tongxiang_Park B,2020Q4,5,0.9565217391304348,92
Tongxiang_Park B,2020Q4,6,1.2826086956521738,92
Tongxiang_Park B,2020Q4,7,1.2934782608695652,92
Tongxiang_Park B,2020Q4,8,2.2065217391304346,92
Tongxiang_Park B,2020Q4,9,4.923913043478261,92
Tongxiang_Park B,2020Q4,10,4.815217391304348,92
Tongxiang_Park B,2020Q4,11,3.8369565217391304,92
Tongxiang_Park B,2020Q4,12,5.141304347826087,92
Tongxiang_Park B,2020Q4,13,6.054347826086956,92
Tongxiang_Park B,2020Q4,14,6.5,92
Tongxiang_Park B,2020Q4,15,6.141304347826087,92
Tongxiang_Park B,2020Q4,16,4.478260869565218,92
Tongxiang_Park B,2020Q4,17,3.1630434782608696,92
Tongxiang_Park B,2020Q4,18,5.673913043478261,92
Tongxiang_Park B,2020Q4,19,7.065217391304348,92
Tongxiang_Park B,2020Q4,20,5.434782608695652,92
Tongxiang_Park B,2020Q4,21,6.521739130434782,92
Tongxiang_Park B,2020Q4,22,7.315217391304348,92
Tongxiang_Park B,2020Q4,23,5.021739130434782,92
Tongxiang_Park B,2021Q1,0,1.6111111111111112,90
Tongxiang_Park B,2021Q1,1,0.8666666666666667,90
Tongxiang_Park B,2021Q1,2,0.7222222222222222,90
Tongxiang_Park B,2021Q1,3,0.8222222222222222,90
Tongxiang_Park B,2021Q1,4,0.8111111111111111,90
Tongxiang_Park B,2021Q1,5,0.35555555555555557,90
Tongxiang_Park B,2021Q1,6,0.45555555555555555,90
Tongxiang_Park B,2021Q1,7,0.6333333333333333,90
Tongxiang_Park B,2021Q1,8,1.6555555555555554,90
Tongxiang_Park B,2021Q1,9,3.4555555555555557,90
Tongxiang_Park B,2021Q1,10,3.566666666666667,90
Tongxiang_Park B,2021Q1,11,3.1777777777777776,90
Tongxiang_Park B,2021Q1,12,4.155555555555556,90
Tongxiang_Park B,2021Q1,13,4.677777777777778,90
Tongxiang_Park B,2021Q1,14,6.088888888888889,90
Tongxiang_Park B,2021Q1,15,5.111111111111111,90
Tongxiang_Park B,2021Q1,16,2.8333333333333335,90
Tongxiang_Park B,2021Q1,17,2.4,90
Tongxiang_Park B,2021Q1,18,3.7333333333333334,90
Tongxiang_Park B,2021Q1,19,4.111111111111111,90
Tongxiang_Park B,2021Q1,20,3.522222222222222,90
Tongxiang_Park B,2021Q1,21,4.355555555555555,90
Tongxiang_Park B,2021Q1,22,4.2,90
Tongxiang_Park B,2021Q1,23,3.088888888888889,90
Tongxiang_Park B,2021Q2,0,1.5164835164835164,91
Tongxiang_Park B,2021Q2,1,0.6263736263736264,91
Tongxiang_Park B,2021Q2,2,0.4725274725274725,91
Tongxiang_Park B,2021Q2,3,0.5824175824175825,91
Tongxiang_Park B,2021Q2,4,0.5164835164835165,91
Tongxiang_Park B,2021Q2,5,0.31868131868131866,91
Tongxiang_Park B,2021Q2,6,0.5274725274725275,91
Tongxiang_Park B,2021Q2,7,0.9120879120879121,91
Tongxiang_Park B,2021Q2,8,1.3626373626373627,91
Tongxiang_Park B,2021Q2,9,3.087912087912088,91
Tongxiang_Park B,2021Q2,10,3.758241758241758,91
Tongxiang_Park B,2021Q2,11,3.923076923076923,91
Tongxiang_Park B,2021Q2,12,4.923076923076923,91
Tongxiang_Park B,2021Q2,13,4.747252747252747,91
Tongxiang_Park B,2021Q2,14,5.010989010989011,91
Tongxiang_Park B,2021Q2,15,5.384615384615385,91
Tongxiang_Park B,2021Q2,16,3.857142857142857,91
Tongxiang_Park B,2021Q2,17,2.659340659340659,91
Tongxiang_Park B,2021Q2,18,3.89010989010989,91
Tongxiang_Park B,2021Q2,19,4.626373626373627,91
Tongxiang_Park B,2021Q2,20,4.274725274725275,91
Tongxiang_Park B,2021Q2,21,4.472527472527473,91
Tongxiang_Park B,2021Q2,22,5.021978021978022,91
Tongxiang_Park B,2021Q2,23,3.989010989010989,91
Tongxiang_Park B,2021Q3,0,2.8152173913043477,92
Tongxiang_Park B,2021Q3,1,1.5978260869565217,92
Tongxiang_Park B,2021Q3,2,1.0978260869565217,92
Tongxiang_Park B,2021Q3,3,0.8804347826086957,92
Tongxiang_Park B,2021Q3,4,0.6630434782608695,92
Tongxiang_Park B,2021Q3,5,0.7065217391304348,92
Tongxiang_Park B,2021Q3,6,1.684782608695652,92
Tongxiang_Park B,2021Q3,7,1.8369565217391304,92
Tongxiang_Park B,2021Q3,8,2.2065217391304346,92
Tongxiang_Park B,2021Q3,9,4.315217391304348,92
Tongxiang_Park B,2021Q3,10,5.206521739130435,92
Tongxiang_Park B,2021Q3,11,5.358695652173913,92
Tongxiang_Park B,2021Q3,12,5.358695652173913,92
Tongxiang_Park B,2021Q3,13,6.043478260869565,92
Tongxiang_Park B,2021Q3,14,6.086956521739131,92
Tongxiang_Park B,2021Q3,15,6.663043478260869,92
Tongxiang_Park B,2021Q3,16,5.804347826086956,92
Tongxiang_Park B,2021Q3,17,3.869565217391304,92
Tongxiang_Park B,2021Q3,18,5.413043478260869,92
Tongxiang_Park B,2021Q3,19,6.043478260869565,92
Tongxiang_Park B,2021Q3,20,5.271739130434782,92
Tongxiang_Park B,2021Q3,21,5.608695652173913,92
Tongxiang_Park B,2021Q3,22,5.619565217391305,92
Tongxiang_Park B,2021Q3,23,5.239130434782608,92
Tongxiang_Park B,2021Q4,0,2.3043478260869565,92
Tongxiang_Park B,2021Q4,1,1.3695652173913044,92
Tongxiang_Park B,2021Q4,2,1.0108695652173914,92
Tongxiang_Park B,2021Q4,3,1.0326086956521738,92
Tongxiang_Park B,2021Q4,4,0.6195652173913043,92
Tongxiang_Park B,2021Q4,5,0.7391304347826086,92
Tongxiang_Park B,2021Q4,6,1.7608695652173914,92
Tongxiang_Park B,2021Q4,7,2.7282608695652173,92
Tongxiang_Park B,2021Q4,8,3.8260869565217392,92
Tongxiang_Park B,2021Q4,9,4.8478260869565215,92
Tongxiang_Park B,2021Q4,10,5.913043478260869,92
Tongxiang_Park B,2021Q4,11,5.826086956521739,92
Tongxiang_Park B,2021Q4,12,6.228260869565218,92
Tongxiang_Park B,2021Q4,13,6.5978260869565215,92
Tongxiang_Park B,2021Q4,14,6.434782608695652,92
Tongxiang_Park B,2021Q4,15,6.760869565217392,92
Tongxiang_Park B,2021Q4,16,5.945652173913044,92
Tongxiang_Park B,2021Q4,17,4.173913043478261,92
Tongxiang_Park B,2021Q4,18,6.184782608695652,92
Tongxiang_Park B,2021Q4,19,6.173913043478261,92
Tongxiang_Park B,2021Q4,20,5.641304347826087,92
Tongxiang_Park B,2021Q4,21,5.8478260869565215,92
Tongxiang_Park B,2021Q4,22,5.576086956521739,92
Tongxiang_Park B,2021Q4,23,4.108695652173913,92
Tongxiang_Shopping Mall,2019Q4,0,0.0,1
Tongxiang_Shopping Mall,2019Q4,1,0.0,1
Tongxiang_Shopping Mall,2019Q4,2,0.0,1
Tongxiang_Shopping Mall,2019Q4,3,0.0,1
Tongxiang_Shopping Mall,2019Q4,4,0.0,1
Tongxiang_Shopping Mall,2019Q4,5,0.0,1
Tongxiang_Shopping Mall,2019Q4,6,0.0,1
Tongxiang_Shopping Mall,2019Q4,7,0.0,1
Tongxiang_Shopping Mall,2019Q4,8,0.0,1
Tongxiang_Shopping Mall,2019Q4,9,0.0,1
Tongxiang_Shopping Mall,2019Q4,10,0.0,1
Tongxiang_Shopping Mall,2019Q4,11,0.0,1
Tongxiang_Shopping Mall,2019Q4,12,0.0,1
Tongxiang_Shopping Mall,2019Q4,13,0.0,1
Tongxiang_Shopping Mall,2019Q4,14,0.0,1
Tongxiang_Shopping Mall,2019Q4,15,0.0,1
Tongxiang_Shopping Mall,2019Q4,16,0.0,1
Tongxiang_Shopping Mall,2019Q4,17,0.0,1
Tongxiang_Shopping Mall,2019Q4,18,0.0,1
Tongxiang_Shopping Mall,2019Q4,19,0.0,1
Tongxiang_Shopping Mall,2019Q4,20,0.0,1
Tongxiang_Shopping Mall,2019Q4,21,1.0,1
Tongxiang_Shopping Mall,2019Q4,22,1.0,1
Tongxiang_Shopping Mall,2019Q4,23,4.0,1
Tongxiang_Shopping Mall,2020Q1,0,0.5824175824175825,91
Tongxiang_Shopping Mall,2020Q1,1,0.2087912087912088,91
Tongxiang_Shopping Mall,2020Q1,2,0.15384615384615385,91
Tongxiang_Shopping Mall,2020Q1,3,0.23076923076923078,91
Tongxiang_Shopping Mall,2020Q1,4,0.13186813186813187,91
Tongxiang_Shopping Mall,2020Q1,5,0.10989010989010989,91
Tongxiang_Shopping Mall,2020Q1,6,0.15384615384615385,91
Tongxiang_Shopping Mall,2020Q1,7,0.3076923076923077,91
Tongxiang_Shopping Mall,2020Q1,8,0.6153846153846154,91
Tongxiang_Shopping Mall,2020Q1,9,1.0769230769230769,91
Tongxiang_Shopping Mall,2020Q1,10,1.5274725274725274,91
Tongxiang_Shopping Mall,2020Q1,11,1.835164835164835,91
Tongxiang_Shopping Mall,2020Q1,12,2.043956043956044,91
Tongxiang_Shopping Mall,2020Q1,13,2.043956043956044,91
Tongxiang_Shopping Mall,2020Q1,14,2.5824175824175826,91
Tongxiang_Shopping Mall,2020Q1,15,2.3516483516483517,91
Tongxiang_Shopping Mall,2020Q1,16,1.967032967032967,91
Tongxiang_Shopping Mall,2020Q1,17,1.4285714285714286,91
Tongxiang_Shopping Mall,2020Q1,18,1.4615384615384615,91
Tongxiang_Shopping Mall,2020Q1,19,1.7802197802197801,91
Tongxiang_Shopping Mall,2020Q1,20,1.3956043956043955,91
Tongxiang_Shopping Mall,2020Q1,21,1.8131868131868132,91
Tongxiang_Shopping Mall,2020Q1,22,1.901098901098901,91
Tongxiang_Shopping Mall,2020Q1,23,1.6153846153846154,91
Tongxiang_Shopping Mall,2020Q2,0,1.1428571428571428,91
Tongxiang_Shopping Mall,2020Q2,1,0.6483516483516484,91
Tongxiang_Shopping Mall,2020Q2,2,0.5714285714285714,91
Tongxiang_Shopping Mall,2020Q2,3,0.9230769230769231,91
Tongxiang_Shopping Mall,2020Q2,4,0.6923076923076923,91
Tongxiang_Shopping Mall,2020Q2,5,0.4065934065934066,91
Tongxiang_Shopping Mall,2020Q2,6,0.5494505494505495,91
Tongxiang_Shopping Mall,2020Q2,7,0.4835164835164835,91
Tongxiang_Shopping Mall,2020Q2,8,0.7582417582417582,91
Tongxiang_Shopping Mall,2020Q2,9,1.6923076923076923,91
Tongxiang_Shopping Mall,2020Q2,10,2.2967032967032965,91
Tongxiang_Shopping Mall,2020Q2,11,2.5934065934065935,91
Tongxiang_Shopping Mall,2020Q2,12,3.2857142857142856,91
Tongxiang_Shopping Mall,2020Q2,13,3.3626373626373627,91
Tongxiang_Shopping Mall,2020Q2,14,3.5714285714285716,91
Tongxiang_Shopping Mall,2020Q2,15,3.934065934065934,91
Tongxiang_Shopping Mall,2020Q2,16,3.5714285714285716,91
Tongxiang_Shopping Mall,2020Q2,17,2.131868131868132,91
Tongxiang_Shopping Mall,2020Q2,18,2.659340659340659,91
Tongxiang_Shopping Mall,2020Q2,19,3.0,91
Tongxiang_Shopping Mall,2020Q2,20,2.67032967032967,91
Tongxiang_Shopping Mall,2020Q2,21,2.912087912087912,91
Tongxiang_Shopping Mall,2020Q2,22,3.3736263736263736,91
Tongxiang_Shopping Mall,2020Q2,23,2.4395604395604398,91
Tongxiang_Shopping Mall,2020Q3,0,2.9565217391304346,92
Tongxiang_Shopping Mall,2020Q3,1,2.0217391304347827,92
Tongxiang_Shopping Mall,2020Q3,2,1.5978260869565217,92
Tongxiang_Shopping Mall,2020Q3,3,1.6521739130434783,92
Tongxiang_Shopping Mall,2020Q3,4,1.3478260869565217,92
Tongxiang_Shopping Mall,2020Q3,5,1.1956521739130435,92
Tongxiang_Shopping Mall,2020Q3,6,1.2391304347826086,92
Tongxiang_Shopping Mall,2020Q3,7,1.108695652173913,92
Tongxiang_Shopping Mall,2020Q3,8,2.0869565217391304,92
Tongxiang_Shopping Mall,2020Q3,9,4.260869565217392,92
Tongxiang_Shopping Mall,2020Q3,10,5.239130434782608,92
Tongxiang_Shopping Mall,2020Q3,11,5.891304347826087,92
Tongxiang_Shopping Mall,2020Q3,12,6.739130434782608,92
Tongxiang_Shopping Mall,2020Q3,13,7.913043478260869,92
Tongxiang_Shopping Mall,2020Q3,14,8.01086956521739,92
Tongxiang_Shopping Mall,2020Q3,15,8.228260869565217,92
Tongxiang_Shopping Mall,2020Q3,16,6.706521739130435,92
Tongxiang_Shopping Mall,2020Q3,17,4.489130434782608,92
Tongxiang_Shopping Mall,2020Q3,18,5.815217391304348,92
Tongxiang_Shopping Mall,2020Q3,19,8.23913043478261,92
Tongxiang_Shopping Mall,2020Q3,20,6.054347826086956,92
Tongxiang_Shopping Mall,2020Q3,21,5.978260869565218,92
Tongxiang_Shopping Mall,2020Q3,22,6.576086956521739,92
Tongxiang_Shopping Mall,2020Q3,23,4.913043478260869,92
Tongxiang_Shopping Mall,2020Q4,0,1.8695652173913044,92
Tongxiang_Shopping Mall,2020Q4,1,1.4891304347826086,92
Tongxiang_Shopping Mall,2020Q4,2,0.9782608695652174,92
Tongxiang_Shopping Mall,2020Q4,3,1.076086956521739,92
Tongxiang_Shopping Mall,2020Q4,4,0.8152173913043478,92
Tongxiang_Shopping Mall,2020Q4,5,0.717391304347826,92
Tongxiang_Shopping Mall,2020Q4,6,0.8152173913043478,92
Tongxiang_Shopping Mall,2020Q4,7,1.0434782608695652,92
Tongxiang_Shopping Mall,2020Q4,8,1.6195652173913044,92
Tongxiang_Shopping Mall,2020Q4,9,4.1521739130434785,92
Tongxiang_Shopping Mall,2020Q4,10,3.9130434782608696,92
Tongxiang_Shopping Mall,2020Q4,11,4.760869565217392,92
Tongxiang_Shopping Mall,2020Q4,12,5.5,92
Tongxiang_Shopping Mall,2020Q4,13,5.4021739130434785,92
Tongxiang_Shopping Mall,2020Q4,14,6.108695652173913,92
Tongxiang_Shopping Mall,2020Q4,15,6.130434782608695,92
Tongxiang_Shopping Mall,2020Q4,16,5.369565217391305,92
Tongxiang_Shopping Mall,2020Q4,17,3.880434782608696,92
Tongxiang_Shopping Mall,2020Q4,18,5.978260869565218,92
Tongxiang_Shopping Mall,2020Q4,19,5.336956521739131,92
Tongxiang_Shopping Mall,2020Q4,20,4.239130434782608,92
Tongxiang_Shopping Mall,2020Q4,21,5.065217391304348,92
Tongxiang_Shopping Mall,2020Q4,22,5.0,92
Tongxiang_Shopping Mall,2020Q4,23,3.597826086956522,92
Tongxiang_Shopping Mall,2021Q1,0,1.6888888888888889,90
Tongxiang_Shopping Mall,2021Q1,1,1.3444444444444446,90
Tongxiang_Shopping Mall,2021Q1,2,0.9555555555555556,90
Tongxiang_Shopping Mall,2021Q1,3,0.7888888888888889,90
Tongxiang_Shopping Mall,2021Q1,4,0.5666666666666667,90
Tongxiang_Shopping Mall,2021Q1,5,0.4777777777777778,90
Tongxiang_Shopping Mall,2021Q1,6,0.5555555555555556,90
Tongxiang_Shopping Mall,2021Q1,7,0.6333333333333333,90
Tongxiang_Shopping Mall,2021Q1,8,1.3777777777777778,90
Tongxiang_Shopping Mall,2021Q1,9,2.522222222222222,90
Tongxiang_Shopping Mall,2021Q1,10,3.2444444444444445,90
Tongxiang_Shopping Mall,2021Q1,11,4.066666666666666,90
Tongxiang_Shopping Mall,2021Q1,12,3.5444444444444443,90
Tongxiang_Shopping Mall,2021Q1,13,5.088888888888889,90
Tongxiang_Shopping Mall,2021Q1,14,5.955555555555556,90
Tongxiang_Shopping Mall,2021Q1,15,5.355555555555555,90
Tongxiang_Shopping Mall,2021Q1,16,4.544444444444444,90
Tongxiang_Shopping Mall,2021Q1,17,3.2111111111111112,90
Tongxiang_Shopping Mall,2021Q1,18,4.822222222222222,90
Tongxiang_Shopping Mall,2021Q1,19,4.677777777777778,90
Tongxiang_Shopping Mall,2021Q1,20,3.7333333333333334,90
Tongxiang_Shopping Mall,2021Q1,21,4.111111111111111,90
Tongxiang_Shopping Mall,2021Q1,22,4.0,90
Tongxiang_Shopping Mall,2021Q1,23,3.1222222222222222,90
Tongxiang_Shopping Mall,2021Q2,0,1.1978021978021978,91
Tongxiang_Shopping Mall,2021Q2,1,0.6153846153846154,91
Tongxiang_Shopping Mall,2021Q2,2,0.5054945054945055,91
Tongxiang_Shopping Mall,2021Q2,3,0.6593406593406593,91
Tongxiang_Shopping Mall,2021Q2,4,0.5604395604395604,91
Tongxiang_Shopping Mall,2021Q2,5,0.6703296703296703,91
Tongxiang_Shopping Mall,2021Q2,6,0.6043956043956044,91
Tongxiang_Shopping Mall,2021Q2,7,0.8351648351648352,91
Tongxiang_Shopping Mall,2021Q2,8,1.6703296703296704,91
Tongxiang_Shopping Mall,2021Q2,9,3.4945054945054945,91
Tongxiang_Shopping Mall,2021Q2,10,3.4285714285714284,91
Tongxiang_Shopping Mall,2021Q2,11,3.879120879120879,91
Tongxiang_Shopping Mall,2021Q2,12,4.1208791208791204,91
Tongxiang_Shopping Mall,2021Q2,13,5.032967032967033,91
Tongxiang_Shopping Mall,2021Q2,14,6.384615384615385,91
Tongxiang_Shopping Mall,2021Q2,15,5.538461538461538,91
Tongxiang_Shopping Mall,2021Q2,16,4.857142857142857,91
Tongxiang_Shopping Mall,2021Q2,17,3.6263736263736264,91
Tongxiang_Shopping Mall,2021Q2,18,4.3076923076923075,91
Tongxiang_Shopping Mall,2021Q2,19,5.604395604395604,91
Tongxiang_Shopping Mall,2021Q2,20,3.3626373626373627,91
Tongxiang_Shopping Mall,2021Q2,21,3.989010989010989,91
Tongxiang_Shopping Mall,2021Q2,22,4.186813186813187,91
Tongxiang_Shopping Mall,2021Q2,23,2.934065934065934,91
Tongxiang_Shopping Mall,2021Q3,0,1.8043478260869565,92
Tongxiang_Shopping Mall,2021Q3,1,1.358695652173913,92
Tongxiang_Shopping Mall,2021Q3,2,0.7608695652173914,92
Tongxiang_Shopping Mall,2021Q3,3,0.7934782608695652,92
Tongxiang_Shopping Mall,2021Q3,4,0.8152173913043478,92
Tongxiang_Shopping Mall,2021Q3,5,0.3695652173913043,92
Tongxiang_Shopping Mall,2021Q3,6,1.0108695652173914,92
Tongxiang_Shopping Mall,2021Q3,7,0.967391304347826,92
Tongxiang_Shopping Mall,2021Q3,8,1.9130434782608696,92
Tongxiang_Shopping Mall,2021Q3,9,4.304347826086956,92
Tongxiang_Shopping Mall,2021Q3,10,4.608695652173913,92
Tongxiang_Shopping Mall,2021Q3,11,4.989130434782608,92
Tongxiang_Shopping Mall,2021Q3,12,6.5978260869565215,92
Tongxiang_Shopping Mall,2021Q3,13,7.5978260869565215,92
Tongxiang_Shopping Mall,2021Q3,14,8.391304347826088,92
Tongxiang_Shopping Mall,2021Q3,15,7.869565217391305,92
Tongxiang_Shopping Mall,2021Q3,16,6.565217391304348,92
Tongxiang_Shopping Mall,2021Q3,17,5.0,92
Tongxiang_Shopping Mall,2021Q3,18,5.695652173913044,92
Tongxiang_Shopping Mall,2021Q3,19,7.195652173913044,92
Tongxiang_Shopping Mall,2021Q3,20,5.054347826086956,92
Tongxiang_Shopping Mall,2021Q3,21,5.445652173913044,92
Tongxiang_Shopping Mall,2021Q3,22,5.326086956521739,92
Tongxiang_Shopping Mall,2021Q3,23,3.8043478260869565,92
Tongxiang_Shopping Mall,2021Q4,0,2.358695652173913,92
Tongxiang_Shopping Mall,2021Q4,1,1.75,92
Tongxiang_Shopping Mall,2021Q4,2,1.25,92
Tongxiang_Shopping Mall,2021Q4,3,1.0869565217391304,92
Tongxiang_Shopping Mall,2021Q4,4,1.0434782608695652,92
Tongxiang_Shopping Mall,2021Q4,5,0.8913043478260869,92
Tongxiang_Shopping Mall,2021Q4,6,0.9782608695652174,92
Tongxiang_Shopping Mall,2021Q4,7,1.2608695652173914,92
Tongxiang_Shopping Mall,2021Q4,8,2.2934782608695654,92
Tongxiang_Shopping Mall,2021Q4,9,5.054347826086956,92
Tongxiang_Shopping Mall,2021Q4,10,5.032608695652174,92
Tongxiang_Shopping Mall,2021Q4,11,5.532608695652174,92
Tongxiang_Shopping Mall,2021Q4,12,6.391304347826087,92
Tongxiang_Shopping Mall,2021Q4,13,7.021739130434782,92
Tongxiang_Shopping Mall,2021Q4,14,7.728260869565218,92
Tongxiang_Shopping Mall,2021Q4,15,7.228260869565218,92
Tongxiang_Shopping Mall,2021Q4,16,6.043478260869565,92
Tongxiang_Shopping Mall,2021Q4,17,4.336956521739131,92
Tongxiang_Shopping Mall,2021Q4,18,6.108695652173913,92
Tongxiang_Shopping Mall,2021Q4,19,7.065217391304348,92
Tongxiang_Shopping Mall,2021Q4,20,5.673913043478261,92
Tongxiang_Shopping Mall,2021Q4,21,6.760869565217392,92
Tongxiang_Shopping Mall,2021Q4,22,5.913043478260869,92
Tongxiang_Shopping Mall,2021Q4,23,4.771739130434782,92
Xiuzhou_Expressway Service District A,2019Q4,0,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,1,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,2,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,3,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,4,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,5,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,6,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,7,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,8,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,9,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,10,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,11,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,12,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,13,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,14,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,15,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,16,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,17,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,18,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,19,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,20,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,21,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,22,0.0,1
Xiuzhou_Expressway Service District A,2019Q4,23,1.0,1
Xiuzhou_Expressway Service District A,2020Q1,0,0.07692307692307693,91
Xiuzhou_Expressway Service District A,2020Q1,1,0.12087912087912088,91
Xiuzhou_Expressway Service District A,2020Q1,2,0.12087912087912088,91
Xiuzhou_Expressway Service District A,2020Q1,3,0.12087912087912088,91
Xiuzhou_Expressway Service District A,2020Q1,4,0.07692307692307693,91
Xiuzhou_Expressway Service District A,2020Q1,5,0.054945054945054944,91
Xiuzhou_Expressway Service District A,2020Q1,6,0.02197802197802198,91
Xiuzhou_Expressway Service District A,2020Q1,7,0.054945054945054944,91
Xiuzhou_Expressway Service District A,2020Q1,8,0.12087912087912088,91
Xiuzhou_Expressway Service District A,2020Q1,9,0.24175824175824176,91
Xiuzhou_Expressway Service District A,2020Q1,10,0.32967032967032966,91
Xiuzhou_Expressway Service District A,2020Q1,11,0.5934065934065934,91
Xiuzhou_Expressway Service District A,2020Q1,12,0.5714285714285714,91
Xiuzhou_Expressway Service District A,2020Q1,13,0.43956043956043955,91
Xiuzhou_Expressway Service District A,2020Q1,14,0.5714285714285714,91
Xiuzhou_Expressway Service District A,2020Q1,15,0.5054945054945055,91
Xiuzhou_Expressway Service District A,2020Q1,16,0.5934065934065934,91
Xiuzhou_Expressway Service District A,2020Q1,17,0.42857142857142855,91
Xiuzhou_Expressway Service District A,2020Q1,18,0.3956043956043956,91
Xiuzhou_Expressway Service District A,2020Q1,19,0.4175824175824176,91
Xiuzhou_Expressway Service District A,2020Q1,20,0.2967032967032967,91
Xiuzhou_Expressway Service District A,2020Q1,21,0.21978021978021978,91
Xiuzhou_Expressway Service District A,2020Q1,22,0.2087912087912088,91
Xiuzhou_Expressway Service District A,2020Q1,23,0.10989010989010989,91
Xiuzhou_Expressway Service District A,2020Q2,0,0.5054945054945055,91
Xiuzhou_Expressway Service District A,2020Q2,1,0.4945054945054945,91
Xiuzhou_Expressway Service District A,2020Q2,2,0.17582417582417584,91
Xiuzhou_Expressway Service District A,2020Q2,3,0.14285714285714285,91
